Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
TOP2A	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
TRPM4	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
TUFM	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
UBXN1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
UPF1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
USP11	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
VIM	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
WDR1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
WNK1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
ABCA1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ACAP3	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ACLY	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ADRM1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
AHCYL1	0	0	0	0	0	0	2	1	3	2	2	71	2.8169014084507045
AKR1A1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
APRT	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ARCN1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ARHGAP4	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ATP2A2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ATP5F1A	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ATP6AP1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ATRAID	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
AURKAIP1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
BAP1	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
BRD4	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
BTBD2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
C1QC	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CALCOCO2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CCDC9	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CCNL2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CD81	0	0	0	0	0	0	2	1	3	2	2	71	2.8169014084507045
CDC25B	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CEACAM6	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
CKB	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CLSTN3	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CNN3	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CNPY2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
COPE	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CRABP2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CSNK1E	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CSNK1G2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CSPG4	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CTGF	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CTSB	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
CTTN	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
DDIT4	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
DDX41	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ECM1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
EDC4	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
EHBP1L1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
EIF2S3B	0	0	0	0	3	0	0	0	3	2	2	71	2.8169014084507045
EIF5	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
EPAS1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
F11R	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
FADS2	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
FCGRT	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
FKBP10	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
GAPDH	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
GIGYF1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
GLUL	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
GPS1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
GSK3A	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
GUK1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
HSP90B1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
HSPA5	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ICAM1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
INSIG1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
KIFC2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
KLHDC3	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
KMT2C	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
LAMC1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
LMAN1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
LMAN2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
LRCH4	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
LTBP4	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
MAGED1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
MAGED2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
MED12	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
MFGE8	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
MIDN	0	0	0	0	0	0	1	2	3	2	2	71	2.8169014084507045
MRPL24	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
MYL6	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
MYO15B	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
NCKAP1L	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
NCSTN	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
NDUFS8	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
NFIX	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
NFKBIA	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
NOLC1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
NYNRIN	0	0	0	0	2	0	1	0	3	2	2	71	2.8169014084507045
PKD1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
PNN	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
PNPLA6	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
POSTN	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
PPP6R1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
PTPRS	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
RNF31	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
RPS6	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
RRBP1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SELENON	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SEMA4B	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SHMT2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SKI	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SLC16A3	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SLC38A2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SMARCC2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SMG1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SNRNP70	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SPARCL1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
SRRT	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
STARD7	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TALDO1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TAOK2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TBCB	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TIMP1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TKT	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TMED9	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TNKS1BP1	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TP53	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TRIP6	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
TRMT112	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
U2AF2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
UBA52	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
UBA7	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
UBTF	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
USP19	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
USP9X	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
VPS9D1	0	0	0	0	1	0	2	0	3	2	2	71	2.8169014084507045
WDR6	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
ZMIZ2	0	0	0	0	0	0	3	0	3	2	2	71	2.8169014084507045
AC004922.1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
AC011448.1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
AC011479.1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
AC068580.4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
AC139530.2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ACSS3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ACTA2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ADAMTSL4	0	0	0	0	0	1	1	0	2	2	2	71	2.8169014084507045
ADIRF	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
AES	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
AL136295.3	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
AL136454.1	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
ALYREF	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
ANKRD63	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
AP2A1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
APBB1IP	0	0	1	0	1	0	0	0	2	2	2	71	2.8169014084507045
APLP2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ARAF	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ARHGEF12	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ARID1B	0	0	1	0	1	0	0	0	2	2	2	71	2.8169014084507045
ARPC2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ATP5MC3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ATP6V0C	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
B4GALT1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
BIVM-ERCC5	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
BUD23	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
C1orf122	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CALD1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CALM1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CANX	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CARM1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CCDC124	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CCT3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CD14	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CD46	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CD9	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CDIPT	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CDKN2C	1	0	0	0	1	0	0	0	2	2	2	71	2.8169014084507045
CEP135	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
CFL1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CHMP2A	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CLTB	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CLU	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
COX5B	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CSF3R	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
CSNK1D	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CSTB	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CT45A9	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
CTDSP1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CTSZ	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
CYB5R3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
CYBA	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
DDRGK1	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
DEK	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
DHCR24	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
DPYSL2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
EIF3A	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
EIF3B	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
EIF3D	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
EIF3M	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
EMC1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
EMP1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ENAH	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
ENO1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
EPHB4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
EPN1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ERFE	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
ESYT1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
FAT1	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
FBN3	1	0	0	0	1	0	0	0	2	2	2	71	2.8169014084507045
FIS1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
FKBP8	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
FMNL3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
FOS	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
FOXP4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
FSTL1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
GLG1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
GNB1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
GNL3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
GOLGA3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
GOLIM4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
GPR108	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
GSE1	0	0	1	0	1	0	0	0	2	2	2	71	2.8169014084507045
HADHA	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
HAMP	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
HDAC7	0	0	0	0	0	1	1	0	2	2	2	71	2.8169014084507045
HECTD1	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
HLA-B	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
HMCN2	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
HNRNPAB	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
HNRNPH1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
HSP90AA1	0	0	2	0	0	0	0	0	2	2	2	71	2.8169014084507045
HTRA1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ID1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
IFI6	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
IFNGR2	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
IFRD2	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
IGF2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
IGFBP7	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
IGHM	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
IL6ST	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
ILF2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
IRS2	1	0	0	0	1	0	0	0	2	2	2	71	2.8169014084507045
ISLR	1	0	0	0	0	0	1	0	2	2	2	71	2.8169014084507045
ITGAX	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
IVNS1ABP	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
JAG1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
JMJD1C	0	0	1	0	0	0	1	0	2	2	2	71	2.8169014084507045
KIAA1549	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
KIF26A	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
KRTAP10-7	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
KTN1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
LAMC2	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
LAMP1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
LAMTOR4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
LCN2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
LCP2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
LGALS3BP	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
LINC01858	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
LLGL2	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
MAN2C1	1	0	0	0	0	0	1	0	2	2	2	71	2.8169014084507045
MAPK3	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
MARCH7	0	0	1	0	1	0	0	0	2	2	2	71	2.8169014084507045
MAT2A	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MCIDAS	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
MCL1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MCM7	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MCRIP1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MCRS1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MEA1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MED24	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MFAP4	0	0	1	0	0	0	1	0	2	2	2	71	2.8169014084507045
MFSD10	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MIB2	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
MICAL1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MIEN1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MMP2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MMP24	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
MRPL41	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MRPL51	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MT-CO3	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
MT-ND1	1	0	0	0	1	0	0	0	2	2	2	71	2.8169014084507045
MTA1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
MYO1H	0	0	0	0	1	1	0	0	2	2	2	71	2.8169014084507045
MYOCD	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
MYOF	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NACA	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NARS	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NDUFAF3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NDUFB11	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NEB	1	0	0	0	0	0	1	0	2	2	2	71	2.8169014084507045
NECAP2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NELFB	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
NEO1	0	0	0	0	0	1	1	0	2	2	2	71	2.8169014084507045
NEUROG1	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
NME1-NME2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NME3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NPC2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NPIPB2	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
NRAS	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NRBP1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
NUP160	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
OST4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
OTUB1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
OTUD7B	1	0	0	0	0	0	1	0	2	2	2	71	2.8169014084507045
PDIA4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PEA15	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PGGHG	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PHB2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PI4KB	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PKM	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PLXNB3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
POGZ	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
POMGNT1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
POTEE	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
PPP1R9B	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PPP4C	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PPRC1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PRDX2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PRDX5	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PSMC4	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
PYGO2	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
QKI	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RABL6	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
RBM5	1	0	0	0	0	0	1	0	2	2	2	71	2.8169014084507045
RBMXL1	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
RDH10	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RERE	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
RHBDF2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RNF167	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RNF40	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPL11	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPL28	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPL36	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPS20	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPS21	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPS24	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPS5	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
RPS6KA4	0	0	0	0	0	0	1	1	2	2	2	71	2.8169014084507045
RUVBL1	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
RYR2	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
S100A16	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
S100A6	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SAP18	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SAP30	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
SARS	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SBNO2	0	0	0	0	0	1	1	0	2	2	2	71	2.8169014084507045
SCAF1	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
SEC23B	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SERPINE1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SF3B3	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SLC20A1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SLC35A1	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
SLPI	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SNRPB	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SORL1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SPTBN4	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
SRSF2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
STK25	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
STK32C	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
SULF2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SUMF2	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
SZT2	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
TARS	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
TEP1	0	0	0	0	0	0	2	0	2	2	2	71	2.8169014084507045
TET3	0	0	0	0	2	0	0	0	2	2	2	71	2.8169014084507045
TFRC	0	0	0	0	1	0	1	0	2	2	2	71	2.8169014084507045
