Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
AKAP11	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
AKAP17A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AKR1D1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AL358113.1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ALCAM	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ALOX5	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ALPP	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ALX4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AMELX	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AMIGO3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANAPC4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANKK1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANKMY1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANKRD35	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANKRD36C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANKRD42	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANKRD52	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ANO7	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AOC1	1	0	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
AOX1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AP1G2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
AP4E1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AQP4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ARAF	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ARAP1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ARFGEF3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ARHGAP30	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ARHGAP40	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ARHGEF26	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
ARHGEF5	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ARID5A	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ARMH1	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
ARRDC4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ASAP1	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ASB16	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ASB9	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ASCC2	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
ASH1L	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ASL	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ATF6	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
ATF7IP	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ATP13A4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ATP2A2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ATP2B1	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ATP4A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
AXIN1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BCORL1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BECN1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BGN	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
BIRC2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BRAF	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BRD4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BRINP2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
BRMS1L	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
BRSK2	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
BRWD3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BTAF1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BTD	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
BTNL9	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
C10orf67	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
C17orf113	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
C1orf159	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
C1orf94	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
C4orf50	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
C6orf203	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
CACNA1D	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CACNA2D2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CACNA2D4	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CADM4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CALML5	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CAND2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CANX	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CAPN15	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CARD6	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CARMIL2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CATSPER4	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CBFA2T2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CC2D1A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CCDC171	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CCDC178	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CCDC180	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CCDC28A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CCDC38	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CCDC62	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CCDC80	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CCNB3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CCNI2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CCNT2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CCSER2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CCT6B	1	0	0	0	1	1	0	0	0	3	2	2	29	6.896551724137931
CD226	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CDC16	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
CDH12	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CDH24	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CDHR3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CDK5RAP3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CECR2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CEMIP2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CEP162	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CEP290	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CEP78	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CES3	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
CFAP206	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CFAP52	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CGNL1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHD2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHGB	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHPF	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHRM4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHRNA4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHST1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHSY3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CHTF18	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CKAP4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CLCN7	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
CLOCK	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CLRN1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CLSTN2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CLTCL1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
COL12A1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
COL15A1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
COL5A2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
COL6A2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CPA2	1	0	0	0	1	1	0	0	0	3	2	2	29	6.896551724137931
CPNE5	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CSF3R	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CSMD2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CSPG4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CSTF2T	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CTNND2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CTSV	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
CUX2	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
CYFIP1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
CYP4F22	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DACT3	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
DAGLA	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DCC	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DCLK3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DCTN1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DDHD1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DDX11	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DDX3X	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DDX43	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DEAF1	0	0	1	0	2	0	0	0	0	3	2	2	29	6.896551724137931
DEDD2	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
DENND2C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DENND6B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DGKD	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DHTKD1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DHX30	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DHX32	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DHX8	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DISP3	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
DLG5	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DLK1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DLL1	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
DNMT1	0	1	0	0	1	1	0	0	0	3	2	2	29	6.896551724137931
DOCK11	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DOCK6	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DOK3	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
DPYD	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DRC7	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DSEL	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DUOX1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DUS1L	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
DUSP4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ECD	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
ECT2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ECT2L	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EFHC1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EHMT1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EIF4G2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ELF3	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ELP1	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
EMC1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EMC8	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EML1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EML2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EMSY	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
ENDOG	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ENDOU	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
ENPEP	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ENTPD4	0	0	0	0	2	0	0	0	1	3	2	2	29	6.896551724137931
EPB41	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
EPB41L4B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EPHA6	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EPSTI1	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
ERCC4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ERG	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ESF1	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ESYT1	0	0	0	0	0	3	0	0	0	3	2	2	29	6.896551724137931
ESYT3	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
ETS1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EXOC3L4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
EZH2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM120B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM129C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM135A	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
FAM151A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM169A	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
FAM189B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM208A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM20C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM234A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM47C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM69C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM83F	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FAM83H	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FANCL	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FBRS	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FBXL7	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
FBXO24	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FCHSD2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FERMT1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FEZF2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FFAR1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FGD6	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FGFR4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FHAD1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FKRP	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FLAD1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FLNC	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
FLOT2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FLRT1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FLRT3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FNBP4	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
FNDC1	1	0	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
FNDC3A	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
FOXP4	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
FREM1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FRMD5	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FRMPD1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FTCD	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FUCA2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
FUK	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
FYB1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GABRB1	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
GALC	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
GALNT1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GART	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GAS8	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GEN1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GFI1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GFRA3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GIT2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GLG1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GLS2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GNB1L	1	0	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
GP6	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GPR1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GPR153	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GPR179	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GPR19	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GPR68	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GPRC5C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GRAMD4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GRB7	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GRID2IP	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GRIK2	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
GRIN2B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GRIP1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GRM6	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
GTF3C2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HADHA	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HAPLN2	0	1	0	0	1	0	0	1	0	3	2	2	29	6.896551724137931
HAUS6	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
HEATR1	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
HEATR5A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HEATR9	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HEG1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HELB	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HEMGN	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HERC4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HEXDC	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HIP1	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
HLTF	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HNF1B	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
HNRNPM	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HNRNPR	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HPS3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HTR1B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HTT	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
HYKK	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
IBTK	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
IDS	0	0	0	0	1	2	0	0	0	3	2	2	29	6.896551724137931
IFT122	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
IFT172	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
IGSF10	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
IL17RC	0	0	0	0	1	0	0	2	0	3	2	2	29	6.896551724137931
IMPACT	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
INSRR	0	0	0	0	2	0	0	1	0	3	2	2	29	6.896551724137931
INTS10	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
INTS11	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
IREB2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
IRS2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ITGA7	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
ITGBL1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
IWS1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
JRK	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KATNAL2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KAZN	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KCNB1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KCNB2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KCNC3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KCNC4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KCNJ18	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KCNN3	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
KCNS1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KCNU1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KDF1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KDM2B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KDM6A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KHSRP	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIAA0232	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIAA0556	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIAA0753	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
KIAA1958	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIDINS220	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIF16B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIF19	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIF1A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIF4A	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
KIF5A	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KIRREL1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KLHL1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KLHL23	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KLHL36	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KLHL9	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KLK2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KMT5C	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KNTC1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
KPNA2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
KRTAP2-1	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
LAMB1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LAMB2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LAMB4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LIM2	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LIMD1	0	1	0	0	2	0	0	0	0	3	2	2	29	6.896551724137931
LLGL2	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
LMF1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LMNB1	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LRBA	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
LRFN3	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LRIG2	1	0	0	0	1	0	0	1	0	3	2	2	29	6.896551724137931
LRRC14B	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LRRC28	0	0	0	0	2	1	0	0	0	3	2	2	29	6.896551724137931
LRRC4	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
LRRC63	0	0	0	0	3	0	0	0	0	3	2	2	29	6.896551724137931
