Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
AHCYL1	0	0	0	0	0	0	2	1	3	2	2	60	3.3333333333333335
AKR1A1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
APRT	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ARCN1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ARHGAP4	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ATP2A2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ATP5F1A	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ATP6AP1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ATRAID	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
AURKAIP1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
BAP1	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
BRD4	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
BTBD2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
C1QC	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CALCOCO2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CCDC9	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CCNL2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CDC25B	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CEACAM6	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
CKB	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CLSTN3	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CNN3	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CNPY2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
COPE	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CRABP2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CSNK1E	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CSNK1G2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CSPG4	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CTGF	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CTSB	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
CTTN	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
DDIT4	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
DDX41	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ECM1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
EDC4	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
EHBP1L1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
EIF2S3B	0	0	0	0	3	0	0	0	3	2	2	60	3.3333333333333335
EIF5	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
EPAS1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
F11R	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
FADS2	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
FCGRT	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
FKBP10	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
GAPDH	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
GIGYF1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
GLUL	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
GPS1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
GSK3A	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
GUK1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
HSP90B1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
HSPA5	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ICAM1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
INSIG1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
KIFC2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
KLHDC3	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
KMT2C	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
LAMC1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
LMAN1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
LMAN2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
LRCH4	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
LTBP4	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
MAGED1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
MAGED2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
MED12	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
MFGE8	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
MIDN	0	0	0	0	0	0	1	2	3	2	2	60	3.3333333333333335
MRPL24	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
MYL6	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
MYO15B	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
NCKAP1L	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
NCSTN	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
NDUFS8	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
NFIX	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
NFKBIA	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
NOLC1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
NYNRIN	0	0	0	0	2	0	1	0	3	2	2	60	3.3333333333333335
PKD1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
PNN	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
PNPLA6	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
POSTN	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
PPP6R1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
PTPRS	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
RPS6	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
RRBP1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SELENON	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SEMA4B	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SHMT2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SKI	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SLC16A3	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SLC38A2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SMARCC2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SMG1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SNRNP70	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SPARCL1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
SRRT	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
STARD7	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TALDO1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TAOK2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TBCB	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TIMP1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TKT	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TMED9	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TNKS1BP1	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TP53	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TRIP6	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
TRMT112	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
U2AF2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
UBA52	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
UBA7	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
UBTF	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
USP19	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
USP9X	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
VPS9D1	0	0	0	0	1	0	2	0	3	2	2	60	3.3333333333333335
WDR6	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
ZMIZ2	0	0	0	0	0	0	3	0	3	2	2	60	3.3333333333333335
AC004922.1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
AC011448.1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
AC011479.1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
AC068580.4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
AC139530.2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ACSS3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ACTA2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ADAMTSL4	0	0	0	0	0	1	1	0	2	2	2	60	3.3333333333333335
ADIRF	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
AES	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
AL136295.3	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
AL136454.1	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
ALYREF	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
ANKRD63	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
AP2A1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
APBB1IP	0	0	1	0	1	0	0	0	2	2	2	60	3.3333333333333335
APLP2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ARAF	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ARHGEF12	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ARID1B	0	0	1	0	1	0	0	0	2	2	2	60	3.3333333333333335
ARPC2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ATP5MC3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ATP6V0C	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
B4GALT1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
BUD23	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
C1orf122	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CALD1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CALM1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CANX	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CARM1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CCDC124	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CCT3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CD14	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CD46	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CD9	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CDIPT	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CDKN2C	1	0	0	0	1	0	0	0	2	2	2	60	3.3333333333333335
CFL1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CHMP2A	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CLTB	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CLU	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
COQ10A	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
COX5B	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CSF3R	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
CSNK1D	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CSTB	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CT45A9	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
CTDSP1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CTSZ	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
CYB5R3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
CYBA	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
DDRGK1	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
DEK	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
DHCR24	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
DPYSL2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
EIF3A	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
EIF3B	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
EIF3D	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
EIF3M	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
EMC1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
EMP1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ENO1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
EPHB4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
EPN1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ESYT1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
FAT1	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
FIS1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
FKBP8	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
FMNL3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
FOS	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
FOXP4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
FSTL1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
GLG1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
GNB1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
GNL3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
GOLGA3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
GOLIM4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
GPR108	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
GSE1	0	0	1	0	1	0	0	0	2	2	2	60	3.3333333333333335
HADHA	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
HAMP	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
HLA-B	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
HMCN2	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
HNRNPAB	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
HNRNPH1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
HSP90AA1	0	0	2	0	0	0	0	0	2	2	2	60	3.3333333333333335
HTRA1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ID1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
IFI6	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
IFNGR2	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
IFRD2	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
IGF2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
IGFBP7	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
IGHV3-11	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
IL6ST	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ILF2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
IRS2	1	0	0	0	1	0	0	0	2	2	2	60	3.3333333333333335
ITGAX	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
IVNS1ABP	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
JAG1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
JMJD1C	0	0	1	0	0	0	1	0	2	2	2	60	3.3333333333333335
KIF26A	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
KTN1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
LAMC2	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
LAMP1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
LAMTOR4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
LCN2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
LCP2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
LGALS3BP	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
LLGL2	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
MAN2C1	1	0	0	0	0	0	1	0	2	2	2	60	3.3333333333333335
MARCH7	0	0	1	0	1	0	0	0	2	2	2	60	3.3333333333333335
MAT2A	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MCIDAS	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
MCL1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MCM7	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MCRIP1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MCRS1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MEA1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MED24	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MFAP4	0	0	1	0	0	0	1	0	2	2	2	60	3.3333333333333335
MFSD10	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MICAL1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MIEN1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MMP2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MMP24	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
MRPL41	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MRPL51	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
MT-CO3	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
MT-ND1	1	0	0	0	1	0	0	0	2	2	2	60	3.3333333333333335
MTX1	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
MYOF	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NACA	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NARS	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NDUFAF3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NDUFB11	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NEB	1	0	0	0	0	0	1	0	2	2	2	60	3.3333333333333335
NECAP2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NELFB	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
NEO1	0	0	0	0	0	1	1	0	2	2	2	60	3.3333333333333335
NME1-NME2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NME3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NPC2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NPIPB2	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
NRAS	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NRBP1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
NUP160	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
OST4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
OTUB1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PCNX3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PDIA4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PEA15	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PGGHG	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PHB2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PI4KB	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PKM	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PLXNB3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
POGZ	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
POLD1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
POMGNT1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
POTEE	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
PPP1R9B	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PPP4C	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PPRC1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PRDX2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PRDX5	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PSMC4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
PYGO2	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
QKI	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RABL6	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
RBM5	1	0	0	0	0	0	1	0	2	2	2	60	3.3333333333333335
RBMXL1	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
RDH10	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RHBDF2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RNF167	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RNF40	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPL11	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPL28	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPL36	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPS20	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPS21	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPS24	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPS5	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
RPS6KA4	0	0	0	0	0	0	1	1	2	2	2	60	3.3333333333333335
S100A16	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
S100A6	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SAP18	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SAP30	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
SARS	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SCAF1	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
SEC23B	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SERPINE1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SF3B3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SH3GL2	0	0	0	0	0	0	0	2	2	2	2	60	3.3333333333333335
SLC20A1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SLC35A1	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
SLPI	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SNRPB	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SORL1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SRSF2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
STK25	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
STK32C	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
SULF2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SUMF2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
SUSD2	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
TARS	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TEP1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TET3	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
TGFB1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TGFBI	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TGOLN2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
THBS4	0	0	0	0	0	0	1	1	2	2	2	60	3.3333333333333335
TLE3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TM4SF1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TMEM131	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
TMEM176B	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TMEM179B	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TMEM94	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TNC	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TNS3	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TOMM22	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TPT1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TRAF4	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
TRIM3	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
UBAP2L	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
UBE2Q1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
UBL5	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
UCP2	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
UQCRQ	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
USP48	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
VASP	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
VAT1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
WDR34	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
XBP1	0	0	0	0	0	0	2	0	2	2	2	60	3.3333333333333335
ZC3H4	0	0	0	0	1	0	1	0	2	2	2	60	3.3333333333333335
ZFP36L2	0	0	2	0	0	0	0	0	2	2	2	60	3.3333333333333335
ZNF66	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
ZNF841	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
ZNF845	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
ZNF90	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
ZNF93	0	0	0	0	2	0	0	0	2	2	2	60	3.3333333333333335
TTN	0	0	0	0	0	0	27	0	27	1	1	60	1.6666666666666667
