Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
MYO9B	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
MYT1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NAA11	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NALCN	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NAP1L2	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
NAV1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NBEA	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NBPF19	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NCAPD3	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NCF2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NCKAP5L	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NCOA2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NEBL	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NEK10	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NEK5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NFRKB	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NHLRC1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NHS	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NID1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NIM1K	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NIPSNAP2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NKIRAS1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NKPD1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NKX2-3	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
NKX2-5	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
NLRP2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NLRP6	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NLRP8	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NLRP9	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NME8	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NOBOX	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NOD2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
NOL9	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NOTCH3	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
NOVA1	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
NRCAM	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NRG2	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
NSD1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NSRP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NTN4	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NUP155	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NUP205	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NUP214	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
NUP93	0	0	0	0	0	2	0	0	0	2	2	2	328	0.6097560975609756
OAT	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OGDHL	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
ONECUT2	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
OR1S1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OR2Y1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OR4C15	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OR4C45	0	0	0	0	0	0	2	0	0	2	2	2	328	0.6097560975609756
OR4K17	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OR56B4	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
OR6C70	0	0	0	0	1	0	0	0	1	2	2	2	328	0.6097560975609756
OR6T1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OR7E24	0	2	0	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
OSBPL3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OSBPL6	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OSBPL7	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OSMR	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OTOGL	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OTOP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
OXNAD1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
P3H2	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PALB2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PALLD	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PALM2-AKAP2	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PANK2	0	0	0	0	0	1	0	1	0	2	2	2	328	0.6097560975609756
PAPLN	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PATL2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCDH1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCDHA10	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCDHA5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCDHAC1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCDHB10	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCDHB7	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PCDHGA3	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PCDHGA7	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCDHGC4	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCNT	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
PCNX2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PCSK4	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PCYT2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PDCD11	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PDCD2L	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PDE11A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PDE2A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PDHB	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PDILT	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PDLIM5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PEX5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PGAP2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PHACTR4	2	0	0	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
PHOX2B	0	1	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PIAS2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PIK3R5	0	0	1	0	0	1	0	0	0	2	2	2	328	0.6097560975609756
PINX1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PIP5KL1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PITRM1	1	0	0	0	0	1	0	0	0	2	2	2	328	0.6097560975609756
PKD1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PKD1L3	2	0	0	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
PKDREJ	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PKHD1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLA2G4A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLA2G4E	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PLA2R1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLEKHH2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLIN2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLPP6	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLPPR4	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLXNA3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PLXNB3	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
POLG	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
POLK	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
POLQ	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
POP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
POR	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
POU3F3	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PPARG	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PPARGC1A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PPARGC1B	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PPFIA3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PPP1R13L	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PPP1R18	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PPP1R9A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PPP2R3A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PPP4R3B	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PPP5C	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PRAMEF14	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PRAMEF27	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PRG4	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PRKCSH	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
PRPF40A	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PRR29	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PRRC2B	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PRRC2C	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PRSS1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PRSS3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PRSS57	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PSG9	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
PTGDR2	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
PTGER1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PTPN12	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
PTPRN	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PTPRN2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PUM1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
PZP	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
QRICH1	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
R3HDM1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RAB11FIP2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RAB15	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
RAB3GAP2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RAD50	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
RADIL	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RARA	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
RASAL1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RAX2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RB1CC1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RBAK	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
RBM19	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
RBM22	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RBM5	2	0	0	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
RBMS3	0	1	0	0	0	1	0	0	0	2	2	2	328	0.6097560975609756
RBMXL2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RBP3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RCBTB2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RCE1	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
REELD1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RF00026	0	0	0	0	0	0	0	2	0	2	2	2	328	0.6097560975609756
RGPD4	0	0	1	0	0	1	0	0	0	2	2	2	328	0.6097560975609756
RIPK3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RMDN3	0	2	0	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
RNF111	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RNF149	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RNF180	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RNF19A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RNF217	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
RNF225	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
ROCK2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
RP1	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
RP1L1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
RPS6KC1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RRP15	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
RTEL1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RTL9	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RTN4	0	1	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
RTTN	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RUNDC1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RUNX3	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
RXFP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
RYR3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SACS	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SALL2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SAMD4A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SAMSN1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SART3	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SBNO2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SBSPON	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SCAPER	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SCARB1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SCFD2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SCMH1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SCML2	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
SCN10A	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SDK1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SEC16A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SEC24A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SEC31B	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SEL1L2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SEMA5B	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SENP6	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SERPINA12	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SERPINA5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SERPINB11	0	0	0	0	0	2	0	0	0	2	2	2	328	0.6097560975609756
SERTAD1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SETD1A	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
SETD1B	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SEZ6L2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SGIP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SGSM3	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SH3BP4	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SHH	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SIPA1L3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SIRPG	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SIRT5	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SKIDA1	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SLAMF7	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC12A6	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SLC12A7	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC19A1	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
SLC1A1	1	0	0	0	0	1	0	0	0	2	2	2	328	0.6097560975609756
SLC22A10	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC25A23	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC25A48	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC39A12	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC4A3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC4A5	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SLC5A11	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SLC6A20	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC9A3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLC9C1	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
SLCO3A1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLCO4C1	1	0	0	0	0	1	0	0	0	2	2	2	328	0.6097560975609756
SLFN13	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SLITRK1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SLK	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
SMAP2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SMARCA1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SMARCC2	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SMIM28	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SNX31	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SNX7	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SOGA3	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SORL1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SOWAHB	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SOX9	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SP4	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SPAG17	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
SPANXN2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SPARCL1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SPATA1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SPATA13	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SPATA16	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SPINK5	0	1	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SPNS3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SPTBN5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SRCAP	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SREK1IP1	0	1	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
SS18	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SSFA2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SSH2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
STAB2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
STARD9	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
STAT6	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
STK33	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
STON1-GTF2A1L	0	0	0	0	0	1	0	1	0	2	2	2	328	0.6097560975609756
STOX2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
STRA6	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SUMF1	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
SUPT20H	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SVEP1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SYNJ2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
SYTL1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
SZT2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TAC1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TACC2	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TACC3	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TAF1L	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TAF5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TANC1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TANC2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TAOK2	0	0	2	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
TAOK3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TAX1BP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TBC1D28	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TBC1D30	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TBC1D32	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TBL3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TBPL2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TBX5	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TCIRG1	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TDRD9	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
TECPR2	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
TENM3	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TFF2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TFR2	1	0	0	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
TFRC	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TG	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
THSD7A	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
THUMPD1P1	0	0	0	0	0	0	0	2	0	2	2	2	328	0.6097560975609756
TIAM1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TIMMDC1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TM4SF4	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TMCC2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TMEM105	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TMEM168	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TMEM181	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
TMEM236	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TMEM51	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TMEM63B	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
TMPO	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TMPRSS11F	0	0	0	0	1	0	0	1	0	2	2	2	328	0.6097560975609756
TNKS1BP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TNKS2	0	2	0	0	0	0	0	0	0	2	2	2	328	0.6097560975609756
TNR	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TNRC6A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TNRC6C	0	0	1	0	0	1	0	0	0	2	2	2	328	0.6097560975609756
TNS1	0	0	1	0	1	0	0	0	0	2	2	2	328	0.6097560975609756
TNS3	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TOP2B	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TOP3A	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TOPBP1	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TP53	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TPP2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TPR	0	0	0	0	1	1	0	0	0	2	2	2	328	0.6097560975609756
TPTE	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
TPX2	0	0	0	0	2	0	0	0	0	2	2	2	328	0.6097560975609756
