Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
SLC13A4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC22A23	0	1	0	0	2	0	0	0	0	3	3	3	46	6.521739130434782
SLC25A44	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC25A53	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC27A5	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC27A6	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC29A4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC30A5	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC34A3	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
SLC37A3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC38A4	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
SLC38A7	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC39A12	0	1	0	0	2	0	0	0	0	3	3	3	46	6.521739130434782
SLC39A5	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC45A2	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC4A8	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
SLC5A1	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
SLC6A17	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC6A18	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC6A4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLC7A2	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLCO3A1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SLIT2	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
SLITRK3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SMAD9	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SNX30	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SORCS3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SOS1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SP3	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
SP8	0	0	1	0	2	0	0	0	0	3	3	3	46	6.521739130434782
SPAM1	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
SPECC1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SPG7	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SPNS3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SPOP	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SPRED3	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
SPSB1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SPZ1	1	0	0	0	2	0	0	0	0	3	3	3	46	6.521739130434782
ST6GALNAC1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
STAT4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
STK25	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
STRIP1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SYNJ1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
SYT2	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TACC3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TADA3	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
TAF1C	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
TAF5	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TBC1D31	0	1	0	0	2	0	0	0	0	3	3	3	46	6.521739130434782
TBC1D32	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TBX4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TCF3	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
TCTEX1D4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TDRD15	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TEX10	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TINAGL1	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
TIPRL	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TLR3	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
TLR6	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TMCO3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TMEM144	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TMEM225B	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
TMEM82	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TMTC4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TMUB2	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TNXB	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TOLLIP	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TOP1MT	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TOPAZ1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TP53BP2	0	0	1	0	2	0	0	0	0	3	3	3	46	6.521739130434782
TRABD2A	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TRAF6	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TRANK1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TREML1	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
TRIM26	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TRIM72	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TRIML1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TRMT10A	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
TROAP	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TRPC6	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TRPM1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TSEN34	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TTC12	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TTC22	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TTC39A	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TTK	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TXNDC5	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
TYMS	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
U2AF2	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
UBE2L5	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
UGT2B28	0	0	0	0	1	2	0	0	0	3	3	3	46	6.521739130434782
UNC13A	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
UPF3A	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
URB2	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
USP48	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
VENTX	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
WBP11	0	1	0	0	2	0	0	0	0	3	3	3	46	6.521739130434782
WDR73	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
WDR74	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
WIPF1	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
WNK4	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
WNT5B	0	0	0	0	2	0	1	0	0	3	3	3	46	6.521739130434782
WNT8A	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
YBX3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
YEATS2	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
YIPF2	0	0	0	0	2	0	0	1	0	3	3	3	46	6.521739130434782
YY1AP1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZBED9	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZBTB38	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZBTB40	0	0	0	0	2	1	0	0	0	3	3	3	46	6.521739130434782
ZBTB41	0	1	0	0	2	0	0	0	0	3	3	3	46	6.521739130434782
ZCCHC3	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZDHHC11B	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZFC3H1	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZMYND8	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF136	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF266	1	0	0	0	2	0	0	0	0	3	3	3	46	6.521739130434782
ZNF281	0	1	1	0	1	0	0	0	0	3	3	3	46	6.521739130434782
ZNF285	0	0	1	0	2	0	0	0	0	3	3	3	46	6.521739130434782
ZNF436	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF518A	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF544	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF594	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF625	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF653	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZNF879	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZSCAN12	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ZSCAN30	0	0	0	0	3	0	0	0	0	3	3	3	46	6.521739130434782
ARHGEF40	0	0	0	0	11	0	0	1	0	12	2	2	46	4.3478260869565215
SPTBN1	0	0	0	0	11	0	0	0	0	11	2	2	46	4.3478260869565215
WNK2	0	0	0	0	11	0	0	0	0	11	2	2	46	4.3478260869565215
DENND4B	0	0	0	0	10	0	0	0	0	10	2	2	46	4.3478260869565215
TNKS1BP1	0	0	0	0	10	0	0	0	0	10	2	2	46	4.3478260869565215
DSP	0	0	0	0	9	0	0	0	0	9	2	2	46	4.3478260869565215
F5	0	0	0	0	9	0	0	0	0	9	2	2	46	4.3478260869565215
SCN8A	0	0	0	0	9	0	0	0	0	9	2	2	46	4.3478260869565215
SVIL	0	0	0	0	9	0	0	0	0	9	2	2	46	4.3478260869565215
THBS2	0	0	0	0	8	0	0	1	0	9	2	2	46	4.3478260869565215
ALPK3	0	0	0	0	8	0	0	0	0	8	2	2	46	4.3478260869565215
BCL9	0	0	0	0	7	1	0	0	0	8	2	2	46	4.3478260869565215
CHD1L	0	0	0	0	7	0	0	1	0	8	2	2	46	4.3478260869565215
MYH1	0	0	0	0	7	1	0	0	0	8	2	2	46	4.3478260869565215
MYO6	0	1	0	0	6	0	0	1	0	8	2	2	46	4.3478260869565215
NEURL4	0	0	0	0	6	2	0	0	0	8	2	2	46	4.3478260869565215
PAPPA2	0	1	0	0	7	0	0	0	0	8	2	2	46	4.3478260869565215
SLIT1	0	0	0	0	8	0	0	0	0	8	2	2	46	4.3478260869565215
TONSL	0	0	0	0	8	0	0	0	0	8	2	2	46	4.3478260869565215
ZC3H12A	0	0	0	0	8	0	0	0	0	8	2	2	46	4.3478260869565215
AATK	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
ADAM28	0	0	0	0	6	0	0	1	0	7	2	2	46	4.3478260869565215
ARMCX4	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
C3	0	1	0	0	6	0	0	0	0	7	2	2	46	4.3478260869565215
COL3A1	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
ECPAS	0	0	0	0	5	0	0	2	0	7	2	2	46	4.3478260869565215
ENTPD3	0	0	0	0	5	0	0	2	0	7	2	2	46	4.3478260869565215
ERICH3	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
EXOC4	0	0	0	0	6	0	0	1	0	7	2	2	46	4.3478260869565215
FAM135B	0	0	0	0	6	1	0	0	0	7	2	2	46	4.3478260869565215
HIPK2	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
HRNR	0	0	0	0	5	2	0	0	0	7	2	2	46	4.3478260869565215
HYDIN	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
IPO8	0	0	0	0	5	1	0	1	0	7	2	2	46	4.3478260869565215
ITPRIPL2	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
KIAA1671	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
NLRP11	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
NUTM1	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
PCDHB3	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
PER1	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
PLA2R1	0	1	0	0	6	0	0	0	0	7	2	2	46	4.3478260869565215
PLXNA1	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
PLXNA4	0	0	0	0	6	1	0	0	0	7	2	2	46	4.3478260869565215
PXN	0	0	0	0	6	0	0	1	0	7	2	2	46	4.3478260869565215
RASAL1	0	0	0	0	6	0	0	1	0	7	2	2	46	4.3478260869565215
REV3L	0	0	0	0	6	0	0	1	0	7	2	2	46	4.3478260869565215
SETX	0	0	0	0	6	0	0	1	0	7	2	2	46	4.3478260869565215
SLX4	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
SOBP	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
SPOCD1	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
SPTBN4	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
TLL1	0	0	0	0	6	1	0	0	0	7	2	2	46	4.3478260869565215
TRIOBP	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
UNC13B	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
USP22	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
UTRN	0	0	0	0	7	0	0	0	0	7	2	2	46	4.3478260869565215
WDFY4	0	1	0	0	6	0	0	0	0	7	2	2	46	4.3478260869565215
ZNF516	0	1	0	0	6	0	0	0	0	7	2	2	46	4.3478260869565215
ABCC10	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
ADAMTS14	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
ANKRD17	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
ARID1A	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
B4GALNT4	0	2	0	0	4	0	0	0	0	6	2	2	46	4.3478260869565215
CACNA1I	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
CAMTA2	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
CHD3	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
CNTNAP2	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
DHX33	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
DLGAP1	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
DMXL1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
EML6	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
EPC2	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
EPHA10	1	0	0	0	5	0	0	0	0	6	2	2	46	4.3478260869565215
ERCC6	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
ERCC6L2	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
EXD3	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
F8	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
FLT1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
FMNL3	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
GAA	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
GCN1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
GOLGA1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
GPT	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
GTF3C1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
GUCY2F	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
IGSF9B	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
INPP5J	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
IPO13	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
IQCH	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
KL	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
KLF18	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
LAMC1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
MAN2B1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
MCF2L	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
MEIOC	2	0	0	0	3	1	0	0	0	6	2	2	46	4.3478260869565215
NBAS	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
NCAN	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
NCOA1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
NOL6	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
OSBPL1A	0	1	0	0	5	0	0	0	0	6	2	2	46	4.3478260869565215
OTOGL	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
PBXIP1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
PCDH18	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
PLA2G4E	0	0	0	0	3	3	0	0	0	6	2	2	46	4.3478260869565215
PPAN-P2RY11	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
PPFIA4	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
PRAG1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
PXDNL	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
PYGM	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
RADIL	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
RASGRP1	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
RBBP6	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
REPIN1	0	1	0	0	5	0	0	0	0	6	2	2	46	4.3478260869565215
RGL2	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
SASH1	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
SBF1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
SBNO2	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
SDHA	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
SEC16B	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
SLC13A3	0	0	0	0	5	0	0	1	0	6	2	2	46	4.3478260869565215
SLC45A4	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
SLC4A9	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
SLC6A9	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
SLCO5A1	0	0	0	0	6	0	0	0	0	6	2	2	46	4.3478260869565215
STIM1	0	0	0	0	4	1	0	1	0	6	2	2	46	4.3478260869565215
THSD7B	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
VIRMA	1	0	0	0	4	1	0	0	0	6	2	2	46	4.3478260869565215
ZFHX3	0	0	0	1	5	0	0	0	0	6	2	2	46	4.3478260869565215
ZNF687	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
ZNF768	0	0	0	0	5	1	0	0	0	6	2	2	46	4.3478260869565215
ABCA4	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ABCC4	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
AC099489.1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ACACA	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
ACTG1	0	0	0	0	1	0	0	4	0	5	2	2	46	4.3478260869565215
ACTN2	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ADAT3	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ADNP2	0	1	0	0	4	0	0	0	0	5	2	2	46	4.3478260869565215
AK5	0	0	0	0	4	0	0	1	0	5	2	2	46	4.3478260869565215
ALPI	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ALS2	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
AMDHD2	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ANAPC2	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ANGEL1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ANKAR	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ANKRD24	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ANKS6	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ARHGAP5	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ARID1B	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
ARID2	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ASIC4	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ATP13A1	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
ATP13A5	0	1	0	0	4	0	0	0	0	5	2	2	46	4.3478260869565215
ATP8B1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ATP9B	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
BHLHE40	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
BLM	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
BMS1	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
BRD8	0	0	0	0	3	0	0	2	0	5	2	2	46	4.3478260869565215
BTBD11	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
C9orf131	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CALR	0	0	0	0	2	0	0	3	0	5	2	2	46	4.3478260869565215
CAMSAP3	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CAPN1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CCDC116	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CCNB1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CD93	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CDH2	0	0	0	0	4	0	0	1	0	5	2	2	46	4.3478260869565215
CEP350	0	0	0	0	3	2	0	0	0	5	2	2	46	4.3478260869565215
CEP57	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CHD6	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
CHST2	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CNTN3	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
CNTNAP4	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
CNTNAP5	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
COL1A1	0	0	0	0	4	0	0	1	0	5	2	2	46	4.3478260869565215
COL27A1	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
COL4A5	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
DCAF11	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
DCAF17	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
DCST2	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
DHX16	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
DHX38	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
DHX57	0	0	0	0	4	0	0	1	0	5	2	2	46	4.3478260869565215
DHX9	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
DIP2C	0	0	0	0	3	1	0	1	0	5	2	2	46	4.3478260869565215
DNAJC13	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
DOCK2	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
DOCK3	1	0	0	0	4	0	0	0	0	5	2	2	46	4.3478260869565215
DTX1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
ECM2	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
EIF2AK4	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
EPHX3	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
EPN1	0	1	0	0	4	0	0	0	0	5	2	2	46	4.3478260869565215
EPS15	0	0	0	0	3	0	0	2	0	5	2	2	46	4.3478260869565215
ERBB3	0	0	0	0	3	2	0	0	0	5	2	2	46	4.3478260869565215
ERMARD	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
FARP1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
FCRL5	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
FHOD1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
FLYWCH1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
FOXH1	0	1	0	0	4	0	0	0	0	5	2	2	46	4.3478260869565215
FRY	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
FURIN	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
FYCO1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
FZD1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
GIGYF2	0	0	0	0	4	0	0	1	0	5	2	2	46	4.3478260869565215
GNPTAB	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
GPI	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
GRID1	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
GRIN2C	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
HEATR6	0	0	0	0	5	0	0	0	0	5	2	2	46	4.3478260869565215
HELZ	0	0	0	0	4	1	0	0	0	5	2	2	46	4.3478260869565215
