Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
SLC2A4RG	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SLC3A2	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SLC44A2	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SMARCA4	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SPINT1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SQSTM1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SRRT	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SRSF1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SRSF5	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SSRP1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
STAT2	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
SUPT6H	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TAX1BP3	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TCIRG1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TGFBI	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TMBIM6	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TMSB10	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TNFAIP2	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TNKS1BP1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TNS1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TSPAN3	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
TUBB4B	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
U2AF2	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
UBXN6	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
UPF1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
USP5	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
VAMP2	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
VAT1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
WNK1	0	0	0	0	0	0	2	0	2	1	1	27	3.7037037037037033
A2ML1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ABCA1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ABCA7	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ABCA8	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ABCB11	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ABCC4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ABCG5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ABR	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
AC008687.4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
AC009975.1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC011448.1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC011479.1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC024592.3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC027306.1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC068580.4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC239859.6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACAN	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ACAP1	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
ACLY	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACO2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACP5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ACTA2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACTC1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACTN1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACTN4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ACTR1B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ADAD2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ADAM17	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ADAMTS12	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ADAMTS16	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ADAMTS7	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ADGRA1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ADGRA2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ADGRL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ADH1B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
AES	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AFDN	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AGAP2	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
AGAP3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AGFG1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AGR2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AGXT	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
AKAP8L	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AKAP9	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AKR1A1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AKR1B15	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
AKT1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AKT1S1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AL358113.1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ALAS2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ALDH1A2	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
AMZ1	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
ANAPC5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ANK2	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
ANKRD13B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ANKRD63	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ANO10	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
ANO6	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ANPEP	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ANXA11	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ANXA5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ANXA7	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AOC2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AP003121.1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AP2A1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AP2M1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
APLP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
APLP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AQP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AR	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ARF3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ARHGAP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ARHGAP10	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ARHGEF1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ARHGEF18	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ARHGEF38	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ARID1A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ARID1B	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
ARID3A	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
ARMC4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ARNT	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ARPC1B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ARRDC1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ASAH1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ASH2L	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATF7	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
ATG9B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ATP1A3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP2A2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP2A3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP5F1D	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP5IF1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP5MC3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP6V0A1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP6V0C	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ATP6V1B2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AZIN1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
BCAN	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
BCL9L	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
BCORL1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
BEX1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
BEX3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
BMP2K	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
BMP4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
BMPR1A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
BNIP3L	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
BOP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
BRD9	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
BRI3BP	0	0	0	0	0	0	0	1	1	1	1	27	3.7037037037037033
BSCL2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
C12orf42	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
C16orf72	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
C1QBP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
C1QC	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
C1S	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
C1orf43	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
C1orf68	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
C3orf70	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
C4orf50	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
C8B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CA6	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CABP1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CACNA1H	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CADM4	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
CADPS	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CALM1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CALY	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CANX	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CAPNS1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CARD11	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CARD8	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
CARMIL2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CASP5	0	1	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
CATSPERZ	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CBX4	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
CCAR2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CCDC102A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CCDC168	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CCDC188	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CCDC30	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
CCDC47	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CCDC88B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CCDC88C	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CCDC9B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CCNB2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CCNI	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CCNL2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CCT3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CD14	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CD163	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CDADC1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CDAN1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CDH20	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CDK16	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CDK2AP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CDK4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CDS1	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
CEACAM5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CEACAM6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CELA2A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CENPB	0	0	0	0	0	0	0	1	1	1	1	27	3.7037037037037033
CENPT	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CEP76	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
CFL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CFTR	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CHAC2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CHADL	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CHAT	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CHD2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CHERP	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
CHMP2A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CHRNA5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CITED2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CIZ1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CKAP5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CLPS	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CLSTN3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CLTCL1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CLU	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CMYA5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CNBP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CNN3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CNNM4	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
CNOT1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CNOT10	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
CNPY3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CNTN5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
COG1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
COL14A1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
COL16A1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
COL4A3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
COLGALT1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
COMP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CORO1B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
COX5B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CPEB2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CREBBP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CREG2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CRELD1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CRIP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CSK	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CSNK1D	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CSNK1E	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CSPG4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CSTB	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CSTF3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CT45A9	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CTDSP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CTRC	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CTSF	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CTSZ	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CTTN	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CUL4A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CUL9	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CYBA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CYFIP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
CYLD	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
CYP4F8	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DAB2IP	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DAG1	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
DBN1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DBNL	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DCAF12L2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DCTN2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DDN	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DDX60	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
DELE1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DENND4B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DHX29	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
DIP2A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DLC1	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
DMRTA1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DNAH12	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DNAH5	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
DNAH6	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DNAH7	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
DNAI1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DNAJB2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DNASE1L1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DNMBP	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DNMT1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DNPH1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DOCK6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DPP10	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
DPY19L1	0	0	0	0	0	0	0	1	1	1	1	27	3.7037037037037033
DPY30	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DPYSL2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DRD1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DSC1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
DST	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DUSP7	0	0	0	0	0	0	0	1	1	1	1	27	3.7037037037037033
DVL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
DYRK4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
EBF4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EBP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ECM1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EDC4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EDEM3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
EDF1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EFEMP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EFEMP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EFTUD2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EGFL7	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EHD4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
EIF2AK1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EIF3B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EIF3D	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EIF3I	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EIF3L	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EIF4E2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EIF5A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EIF6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ELFN2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ELOVL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ELOVL4	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
EMC1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EMILIN1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EML3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ENO1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ENO2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ENTPD4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
EPCAM	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
EPHB4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ERAP1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ESPN	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ESYT2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FAM124A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FAM135B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FAM160B2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FAM89B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FAM9C	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FASTK	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FAT3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FBRS	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FBRSL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FBXO40	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FBXW5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FCGRT	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FCN3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FGFR1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FGFR3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FHOD1	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
FIBP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FILIP1L	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
FIS1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FKBP11	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FKBP1C	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FKBP4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FMR1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FOSB	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FOXB2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FOXD2	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
FOXF2	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
FOXG1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FOXK1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FOXP4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FRMD4B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FSTL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
FUT3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
FXR2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GAA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GAB3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GADD45B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GAS6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GATA3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GATA6	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
